### MDS_metrics-bray-species_profiles_pneumonia.csv

"","SampleID","Axis.1","Axis.2","SamplingSite"
Sample190,-0.479294931372938,0.0883442460413637,Hospital-B,s__Corynebacterium_striatum,96.48996
Sample191,-0.469378668355951,0.0975010275747355,Hospital-B,s__Corynebacterium_striatum,96.99757
Sample270,0.458330760639913,0.420128385205262,Hospital-B,s__Corynebacterium_striatum,0.0
Sample271,-0.481472952149814,0.0866731242816469,Hospital-B,s__Corynebacterium_striatum,100.0
Sample272,-0.478666396009241,0.0810046575470833,Hospital-B,s__Corynebacterium_striatum,97.49906
Sample273,-0.481158987899579,0.0851078977318789,Hospital-B,s__Corynebacterium_striatum,98.25601
Sample274,-0.474901959816987,0.08221476045198,Hospital-B,s__Corynebacterium_striatum,87.34824
Sample275,-0.425210130635152,0.0021080578078211,Hospital-B,s__Corynebacterium_striatum,78.68631
Sample290,-0.276634491702328,-0.171773052501491,Hospital-B,s__Corynebacterium_striatum,51.89315
Sample253,0.13481423091023,-0.16628252808002,Hospital-B,s__Corynebacterium_striatum,0.70405
Sample254,0.0685402918300253,-0.120167284678653,Hospital-B,s__Corynebacterium_striatum,6.06696
Sample255,0.132088815693315,-0.157439839790437,Hospital-B,s__Corynebacterium_striatum,0.04633
Sample256,0.131935426868742,-0.150735841142924,Hospital-B,s__Corynebacterium_striatum,0.27691
Sample257,-0.481472952149814,0.0866731242816469,Hospital-B,s__Corynebacterium_striatum,100.0
Sample258,-0.0264250947789969,-0.0739031954065844,Hospital-B,s__Corynebacterium_striatum,14.00139
Sample259,-0.479361049988023,0.0842913577764523,Hospital-B,s__Corynebacterium_striatum,92.38267
Sample260,-0.481266346867663,0.086186284195509,Hospital-B,s__Corynebacterium_striatum,98.06136
Sample197,0.107837331092863,-0.148778596571743,Hospital-B,s__Corynebacterium_striatum,2.22143
Sample198,-0.481472952149814,0.0866731242816469,Hospital-B,s__Corynebacterium_striatum,100.0
Sample199,0.135283074697908,-0.176275786896081,Hospital-B,s__Corynebacterium_striatum,0.0
Sample200,0.213631017708564,-0.0135941069567886,Hospital-B,s__Corynebacterium_striatum,0.0
Sample202,0.252864438406676,0.456586310372619,Hospital-B,s__Corynebacterium_striatum,16.92558
Sample203,0.413181289768076,0.426395160978167,Hospital-B,s__Corynebacterium_striatum,3.6313
Sample204,0.423533053476915,0.424736504481894,Hospital-B,s__Corynebacterium_striatum,2.90629
Sample205,0.436740140987151,0.423337098857395,Hospital-B,s__Corynebacterium_striatum,1.86358
Sample129,-0.466285455471017,0.0736758726342163,Hospital-C,s__Corynebacterium_striatum,91.41931
Sample130,-0.401188827931381,0.128490948084108,Hospital-C,s__Corynebacterium_striatum,86.15764
Sample131,-0.453104092610566,0.0916043378919155,Hospital-C,s__Corynebacterium_striatum,94.55657
Sample132,-0.404389815015923,0.105743642852747,Hospital-C,s__Corynebacterium_striatum,77.76234
Sample439,0.341381673849805,-0.0423710059111342,Hospital-C,s__Corynebacterium_striatum,0.0
Sample440,0.458707986894352,0.420482498300174,Hospital-C,s__Corynebacterium_striatum,0.0
Sample459,-0.195506695469745,-0.0249071199506338,Hospital-C,s__Corynebacterium_striatum,34.74175
Sample460,-0.345097940252858,0.0144192030833356,Hospital-C,s__Corynebacterium_striatum,57.31166
Sample133,0.459565799793784,0.403632578569736,Hospital-C,s__Corynebacterium_striatum,0.08539
Sample134,0.458330760639913,0.420128385205262,Hospital-C,s__Corynebacterium_striatum,0.0
Sample135,0.343887794242048,0.161428177591498,Hospital-C,s__Corynebacterium_striatum,0.0
Sample470,-0.265178528797917,0.053186503221775,Hospital-C,s__Corynebacterium_striatum,42.9169
Sample368,0.232260893560173,-0.442556991319082,Hospital-B,s__Corynebacterium_striatum,0.0
Sample369,0.325908315721969,-0.0739508958187555,Hospital-B,s__Corynebacterium_striatum,0.0
Sample370,-0.413565224218224,0.0569925285103991,Hospital-B,s__Corynebacterium_striatum,64.0928
Sample371,-0.458897821760244,0.0439866616325723,Hospital-B,s__Corynebacterium_striatum,93.149
Sample372,-0.476011512567455,0.0766394554634166,Hospital-B,s__Corynebacterium_striatum,96.66016
Sample387,0.26650680432435,0.454488057911984,Hospital-B,s__Corynebacterium_striatum,15.77098
Sample332,0.458330760639913,0.420128385205262,Hospital-B,s__Corynebacterium_striatum,0.0
Sample388,0.458330760639914,0.420128385205262,Hospital-B,s__Corynebacterium_striatum,0.0
Sample389,0.456280511774584,0.415281392053758,Hospital-B,s__Corynebacterium_striatum,0.0
Sample390,0.458330760639913,0.420128385205262,Hospital-B,s__Corynebacterium_striatum,0.0
Sample333,0.173915036502227,-0.312290067868559,Hospital-B,s__Corynebacterium_striatum,0.0
Sample192,0.151288497949249,-0.113444802848872,Hospital-B,s__Corynebacterium_striatum,0.0
Sample276,-0.481472952149814,0.0866731242816469,Hospital-B,s__Corynebacterium_striatum,100.0
Sample193,-0.481472952149814,0.0866731242816469,Hospital-B,s__Corynebacterium_striatum,100.0
Sample277,-0.481472952149814,0.0866731242816469,Hospital-B,s__Corynebacterium_striatum,100.0
Sample194,0.125524049568499,-0.160244782120435,Hospital-B,s__Corynebacterium_striatum,0.54107
Sample278,-0.0751707292984006,-0.0769042028167174,Hospital-B,s__Corynebacterium_striatum,17.96214
Sample288,-0.0874087983830614,-0.0654858064124226,Hospital-B,s__Corynebacterium_striatum,19.13681
Sample279,0.0501214487422562,-0.129263697344708,Hospital-B,s__Corynebacterium_striatum,6.78457
Sample280,-0.198115537369591,-0.0157431167377546,Hospital-B,s__Corynebacterium_striatum,30.594
Sample281,0.12110585877028,-0.152526592824024,Hospital-B,s__Corynebacterium_striatum,0.85351
Sample195,0.0617835173716752,-0.123501184713571,Hospital-B,s__Corynebacterium_striatum,6.60745
Sample282,-0.382455356584088,0.0524134441631349,Hospital-B,s__Corynebacterium_striatum,56.51415
Sample235,0.133368599794715,-0.160041096050597,Hospital-B,s__Corynebacterium_striatum,0.0
Sample236,0.133428722795023,-0.144797482120873,Hospital-B,s__Corynebacterium_striatum,0.0
Sample237,0.153976639458509,-0.246321329134396,Hospital-B,s__Corynebacterium_striatum,0.0
Sample238,0.183237253856239,-0.326656273145809,Hospital-B,s__Corynebacterium_striatum,0.0
Sample146,-0.315413046336353,0.0860789767089728,Hospital-B,s__Corynebacterium_striatum,61.13345
Sample221,0.136805019796351,-0.172521790231748,Hospital-B,s__Corynebacterium_striatum,0.0
Sample222,0.139417773394296,-0.177523887815831,Hospital-B,s__Corynebacterium_striatum,0.0
Sample223,0.14172807524498,-0.168502486634562,Hospital-B,s__Corynebacterium_striatum,0.0
Sample224,0.14172807524498,-0.168502486634562,Hospital-B,s__Corynebacterium_striatum,0.0
Sample225,0.132176879313769,-0.169833197518924,Hospital-B,s__Corynebacterium_striatum,0.0
Sample226,-0.181730385930057,-0.0351161061029661,Hospital-B,s__Corynebacterium_striatum,29.64528
Sample227,0.14172807524498,-0.168502486634562,Hospital-B,s__Corynebacterium_striatum,0.0
Sample228,-0.480986329031407,0.0856266057752282,Hospital-B,s__Corynebacterium_striatum,98.33051
Sample463,-0.473629120959344,0.0782247132433118,Hospital-C,s__Corynebacterium_striatum,89.87478
Sample464,-0.479526084799195,0.0866285175647922,Hospital-C,s__Corynebacterium_striatum,98.25118
Sample143,0.165152768847152,-0.154870489629882,Hospital-C,s__Corynebacterium_striatum,0.00109
Sample141,0.459339776424469,0.419562929922644,Hospital-C,s__Corynebacterium_striatum,0.0
Sample102,-0.208481210884953,-0.0334703019907376,Hospital-C,s__Corynebacterium_striatum,32.11197
Sample126,-0.0596811538337058,-0.0444205283676981,Hospital-C,s__Corynebacterium_striatum,29.27511
Sample154,0.458330760639913,0.420128385205262,Hospital-C,s__Corynebacterium_striatum,0.0
Sample155,0.417236002544207,0.392204811623799,Hospital-C,s__Corynebacterium_striatum,1.91281
Sample156,0.458330760639913,0.420128385205262,Hospital-C,s__Corynebacterium_striatum,0.0
Sample157,-0.204537371364221,0.220533857296025,Hospital-C,s__Corynebacterium_striatum,47.56398
Sample245,-0.481472952149814,0.086673124281647,Hospital-B,s__Corynebacterium_striatum,100.0
Sample247,0.0966450514741318,-0.133135269563593,Hospital-B,s__Corynebacterium_striatum,3.12918
Sample248,-0.23083198805892,-0.0071443209449318,Hospital-B,s__Corynebacterium_striatum,34.13414
Sample249,0.0987496618888575,-0.151565865332645,Hospital-B,s__Corynebacterium_striatum,2.37201
Sample250,0.0245473008817505,-0.116459650176786,Hospital-B,s__Corynebacterium_striatum,8.99278
Sample251,-0.319296765834621,0.0190853149444342,Hospital-B,s__Corynebacterium_striatum,46.08835
Sample252,-0.0766240774743986,-0.0674719300019472,Hospital-B,s__Corynebacterium_striatum,18.0998
Sample339,0.232853734147641,-0.444512753907078,Hospital-B,s__Corynebacterium_striatum,0.0
Sample340,-0.0564290562215864,-0.29951247302519,Hospital-B,s__Corynebacterium_striatum,25.84994
Sample341,0.227063569134278,-0.426501236839223,Hospital-B,s__Corynebacterium_striatum,0.0
Sample342,0.230774189993659,-0.4406047045071,Hospital-B,s__Corynebacterium_striatum,0.0
Sample354,-0.480923191380265,0.0854884913040377,Hospital-B,s__Corynebacterium_striatum,98.88699
Sample355,-0.276655443505317,0.0194470546076831,Hospital-B,s__Corynebacterium_striatum,40.68595
Sample363,0.182838034569731,-0.329536193325334,Hospital-B,s__Corynebacterium_striatum,0.0
Sample364,0.182616053367037,-0.326826582118091,Hospital-B,s__Corynebacterium_striatum,0.0
Sample365,0.219022497620933,-0.426283029514593,Hospital-B,s__Corynebacterium_striatum,0.0
Sample366,-0.084988173433743,-0.194313590886805,Hospital-B,s__Corynebacterium_striatum,23.98408
Sample367,0.174407392633792,-0.305880775670773,Hospital-B,s__Corynebacterium_striatum,0.0
Sample346,-0.48118968214344,0.0864036183275003,Hospital-B,s__Corynebacterium_striatum,99.53673
Sample347,-0.481472952149814,0.0866731242816468,Hospital-B,s__Corynebacterium_striatum,100.0
Sample391,-0.480502639528916,0.0843803002705636,Hospital-B,s__Corynebacterium_striatum,95.79309
Sample348,-0.478132862457694,0.0826337750013695,Hospital-B,s__Corynebacterium_striatum,91.47058
Sample392,-0.203811830807381,-0.0191884496734038,Hospital-B,s__Corynebacterium_striatum,31.40048
Sample393,0.075761151866953,-0.132871021560539,Hospital-B,s__Corynebacterium_striatum,4.89101
Sample394,0.0076647232224858,-0.0984870733909345,Hospital-B,s__Corynebacterium_striatum,11.04297
Sample124,-0.292083217784035,-0.0207707587215364,Hospital-C,s__Corynebacterium_striatum,51.91728
Sample125,-0.426068739014816,0.0638210542988132,Hospital-C,s__Corynebacterium_striatum,79.2976
Sample136,0.458991839230264,0.42082048471514,Hospital-C,s__Corynebacterium_striatum,0.0
Sample137,0.458934096780379,0.421014715911077,Hospital-C,s__Corynebacterium_striatum,0.0
Sample310,0.127260049585131,-0.171237802039349,Hospital-B,s__Corynebacterium_striatum,0.0
Sample404,-0.481218229643848,0.0865756671722873,Hospital-B,s__Corynebacterium_striatum,99.89022
Sample405,-0.481272176251691,0.0868931067849661,Hospital-B,s__Corynebacterium_striatum,99.97533
Sample357,-0.481342095953333,0.0858646334452678,Hospital-B,s__Corynebacterium_striatum,99.09805
Sample206,0.0546211209907008,-0.103923753469288,Hospital-B,s__Corynebacterium_striatum,7.345
Sample207,-0.254441091665477,-0.0028474268605743,Hospital-B,s__Corynebacterium_striatum,37.22099
Sample208,0.109262530619347,-0.167489933585274,Hospital-B,s__Corynebacterium_striatum,4.19268
Sample209,-0.481057829711165,0.0859233067889141,Hospital-B,s__Corynebacterium_striatum,96.43949
Sample210,-0.467029961873393,0.0831630201583055,Hospital-B,s__Corynebacterium_striatum,91.54595
Sample211,-0.479725990650613,0.0824907045053895,Hospital-B,s__Corynebacterium_striatum,95.05117
Sample212,-0.359891670466374,0.0272182833026268,Hospital-B,s__Corynebacterium_striatum,56.6181
Sample213,-0.443370577516535,0.0499531819965914,Hospital-B,s__Corynebacterium_striatum,78.91266
Sample214,0.131972474795981,-0.331400168552419,Hospital-B,s__Corynebacterium_striatum,6.96411
Sample144,0.291815175065935,0.0805938525034769,Hospital-C,s__Corynebacterium_striatum,0.0
Sample1,0.23610897924268,-0.444789475495899,Hospital-A,s__Corynebacterium_striatum,0.0
Sample2,0.232734955795978,-0.44356809360122,Hospital-A,s__Corynebacterium_striatum,0.0
Sample3,0.232783384217327,-0.443867686133727,Hospital-A,s__Corynebacterium_striatum,0.01028
Sample4,0.232848651458932,-0.443879452453808,Hospital-A,s__Corynebacterium_striatum,0.00404
Sample5,0.232622833202746,-0.443171710051191,Hospital-A,s__Corynebacterium_striatum,0.0
Sample6,0.232121481495741,-0.441477662282596,Hospital-A,s__Corynebacterium_striatum,0.0
Sample7,0.158950327215195,-0.203822785758469,Hospital-A,s__Corynebacterium_striatum,0.0
Sample26,0.229715082152928,-0.435522554336444,Hospital-A,s__Corynebacterium_striatum,0.0
Sample11,0.153265230481122,-0.396739842494199,Hospital-A,s__Corynebacterium_striatum,6.8875
Sample13,0.182813349363879,-0.329380465663703,Hospital-A,s__Corynebacterium_striatum,0.0
Sample14,0.182813349363879,-0.329380465663703,Hospital-A,s__Corynebacterium_striatum,0.0
Sample15,0.182813349363879,-0.329380465663703,Hospital-A,s__Corynebacterium_striatum,0.0
Sample16,0.182923340686079,-0.336310287792866,Hospital-A,s__Corynebacterium_striatum,0.2593
Sample33,0.155433165354374,-0.171831196315595,Hospital-A,s__Corynebacterium_striatum,0.0
Sample34,0.169200257368096,-0.206142484598855,Hospital-A,s__Corynebacterium_striatum,0.0
Sample35,0.143865560739576,-0.345127913855311,Hospital-A,s__Corynebacterium_striatum,7.51789
Sample36,0.183092103679158,-0.247937977958956,Hospital-A,s__Corynebacterium_striatum,0.0
Sample37,0.195995642863841,-0.288767227560874,Hospital-A,s__Corynebacterium_striatum,0.0
Sample38,0.164626932151184,-0.192357123674731,Hospital-A,s__Corynebacterium_striatum,0.0
Sample39,0.23943270791875,-0.437745847831013,Hospital-A,s__Corynebacterium_striatum,0.0
Sample40,0.209762024203428,-0.32040668299003,Hospital-A,s__Corynebacterium_striatum,0.0
Sample41,0.274616840453308,-0.369147849699153,Hospital-A,s__Corynebacterium_striatum,0.0
Sample42,0.234123151825754,-0.447037042260592,Hospital-A,s__Corynebacterium_striatum,0.0
Sample28,0.247841613638779,-0.414137888981812,Hospital-A,s__Corynebacterium_striatum,0.25187
Sample29,0.185759340766525,-0.369912403530833,Hospital-A,s__Corynebacterium_striatum,4.09967
Sample20,0.142518570002515,-0.165063978536427,Hospital-A,s__Corynebacterium_striatum,0.0
Sample21,0.154215151998755,-0.185072390518226,Hospital-A,s__Corynebacterium_striatum,0.0
Sample22,0.140888161818372,-0.180423276373458,Hospital-A,s__Corynebacterium_striatum,2.49351
Sample8,0.206881055972598,-0.388288233432406,Hospital-A,s__Corynebacterium_striatum,0.0
Sample9,0.227351821579169,-0.442806630833995,Hospital-A,s__Corynebacterium_striatum,0.60537
Sample10,0.234249757341191,-0.274386184422887,Hospital-A,s__Corynebacterium_striatum,0.0
Sample17,-0.476569490722298,0.0793353994070286,Hospital-A,s__Corynebacterium_striatum,96.90313
Sample19,-0.477247152356004,0.0789136993973955,Hospital-A,s__Corynebacterium_striatum,98.22574
Sample349,-0.479485573346764,0.0882574840202641,Hospital-B,s__Corynebacterium_striatum,96.85815
Sample350,-0.410123611998696,0.051997256336562,Hospital-B,s__Corynebacterium_striatum,63.75394
Sample351,0.43621224410138,0.423236091202733,Hospital-B,s__Corynebacterium_striatum,1.9085
Sample424,-0.149237999762745,0.415734145742638,Hospital-B,s__Corynebacterium_striatum,57.12821
Sample360,0.129029472611649,-0.159496391142553,Hospital-B,s__Corynebacterium_striatum,0.0
Sample420,0.134578723450955,-0.167755881079415,Hospital-B,s__Corynebacterium_striatum,0.70653
Sample421,-0.481472952149814,0.0866731242816465,Hospital-B,s__Corynebacterium_striatum,100.0
Sample338,0.296389766591951,0.437272965780269,Hospital-B,s__Corynebacterium_striatum,12.83329
Sample410,0.0470547587797904,-0.105964280730593,Hospital-B,s__Corynebacterium_striatum,7.45477
Sample171,-0.345045937629008,0.237625774004146,Hospital-B,s__Corynebacterium_striatum,77.13898
Sample343,-0.368137132464351,0.0374511221197196,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample399,-0.455012560658401,0.0693493279842554,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample322,-0.479507812301825,0.0833615340711129,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample344,0.0031696281132151,-0.102718551754259,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample400,0.168045235314987,-0.178361959964794,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample345,0.168065896911272,-0.178469490385911,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample401,0.168060616484062,-0.178380462403165,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample323,0.168061357729136,-0.178378316890506,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample324,0.168144328657842,-0.178250080454879,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample325,0.458173102157442,0.416911993434424,Hospital-B,s__Acinetobacter_baumannii,91.53609
Sample321,0.180104181610599,-0.155325703873485,Hospital-B,s__Acinetobacter_baumannii,1.93068
Sample149,0.194153612798675,-0.137260645123873,Hospital-C,s__Acinetobacter_baumannii,3.81938
Sample150,0.345263793727278,0.164894979798235,Hospital-C,s__Acinetobacter_baumannii,33.50167
Sample151,0.267783983473154,0.0497618510567779,Hospital-C,s__Acinetobacter_baumannii,18.43051
Sample152,-0.478701287221809,0.081798057056948,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample153,0.382523279606512,0.215184704168483,Hospital-C,s__Acinetobacter_baumannii,41.42856
Sample92,0.316036960454985,0.0944442608841671,Hospital-C,s__Acinetobacter_baumannii,25.76264
Sample93,0.245655160463659,-0.0351496244073151,Hospital-C,s__Acinetobacter_baumannii,13.09307
Sample94,0.433250990552868,0.320368067333372,Hospital-C,s__Acinetobacter_baumannii,60.53367
Sample95,0.458924170394698,0.420965520306709,Hospital-C,s__Acinetobacter_baumannii,97.08991
Sample456,0.133741951600204,-0.149176280144447,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample457,0.458949632562185,0.420940602354334,Hospital-C,s__Acinetobacter_baumannii,96.72132
Sample458,0.458815707928995,0.421037028268722,Hospital-C,s__Acinetobacter_baumannii,98.38484
Sample48,0.386382845460836,0.214487274302159,Hospital-C,s__Acinetobacter_baumannii,44.71963
Sample49,0.240129771056642,-0.440727337089436,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample81,0.435510950648086,0.423384807735052,Hospital-C,s__Acinetobacter_baumannii,96.99126
Sample82,-0.481472952149815,0.0866731242816477,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample83,0.328189506890788,0.44092629713371,Hospital-C,s__Acinetobacter_baumannii,86.97831
Sample84,-0.481472952149815,0.0866731242816476,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample85,0.396572647450183,0.313775435931248,Hospital-C,s__Acinetobacter_baumannii,69.22547
Sample86,0.392108185506226,0.198499964579356,Hospital-C,s__Acinetobacter_baumannii,55.51921
Sample173,-0.186385110824049,-0.152521728308244,Hospital-B,s__Acinetobacter_baumannii,0.13123
Sample174,-0.290816940508821,-0.0804081815615876,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample175,-0.480460839371083,0.0851645529981047,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample176,-0.471283130559854,0.0651809293313221,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample177,-0.243293336011653,0.0386160056665948,Hospital-B,s__Acinetobacter_baumannii,10.82146
Sample178,-0.0847018831452298,-0.19856944188475,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample179,-0.45594909767434,0.0507074787242471,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample180,0.162012413192515,-0.180114716737702,Hospital-B,s__Acinetobacter_baumannii,0.26932
Sample181,0.163310149167807,-0.185714904848211,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample182,-0.218692368548922,-0.0224874264002642,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample183,0.18049925901079,-0.31641023750641,Hospital-B,s__Acinetobacter_baumannii,0.57703
Sample184,0.34160293283994,0.126186496569552,Hospital-B,s__Acinetobacter_baumannii,41.47007
Sample185,0.182813349363878,-0.329380465663702,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample383,0.222987739803871,-0.435256368298223,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample422,0.125911060524164,-0.163822525655874,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample305,-0.451334292629839,0.0684604399765043,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample306,0.232504231202279,-0.443895691267458,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample352,-0.481472952149815,0.0866731242816474,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample396,0.139130439265782,-0.137771905837395,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample397,-0.481472952149815,0.0866731242816474,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample353,-0.476759481786539,0.0889878484234547,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample398,-0.479753654259205,0.0880665283047205,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample395,0.180390020021661,-0.273929756433098,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample162,0.133860572064486,-0.147511952796605,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample163,0.472724310255469,0.354803563669854,Hospital-C,s__Acinetobacter_baumannii,89.5678
Sample101,-0.288993548569886,0.30600029880683,Hospital-C,s__Acinetobacter_baumannii,24.13015
Sample158,-0.468049970744771,0.0964838298382539,Hospital-C,s__Acinetobacter_baumannii,1.31943
Sample159,-0.481472952149815,0.0866731242816472,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample160,-0.476638564493759,0.0848326220511942,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample161,-0.481472952149815,0.0866731242816472,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample70,-0.369798224752941,0.12276846694605,Hospital-C,s__Acinetobacter_baumannii,5.61933
Sample71,-0.217959314989472,0.0873779796193495,Hospital-C,s__Acinetobacter_baumannii,6.64424
Sample73,0.293494250215264,0.318419758220825,Hospital-C,s__Acinetobacter_baumannii,48.5231
Sample138,0.458911716248318,0.421045958375851,Hospital-C,s__Acinetobacter_baumannii,97.68907
Sample139,0.474909044115758,0.331872724121276,Hospital-C,s__Acinetobacter_baumannii,82.99343
Sample291,0.117008818909829,-0.15946242074405,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample402,0.122499939079189,-0.145516499365307,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample292,0.125963955641906,-0.163006636036814,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample403,-0.467615128693866,0.0766299511776851,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample385,-0.243564241555466,-0.0076516763120138,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample293,-0.466114903358304,0.0731426039762647,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample294,-0.480871369140718,0.0835357453240941,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample295,-0.481356005292303,0.0864520981264047,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample296,-0.481472952149815,0.0866731242816472,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample297,-0.480131137152071,0.0840475788763369,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample298,-0.480781775274604,0.0862573142513869,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample299,-0.479131524209988,0.0813913881355064,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample300,-0.481236248629319,0.0865273861122103,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample64,0.189239697741372,-0.344440115119533,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample65,0.183033737007607,-0.329560066753157,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample66,0.185863904463085,-0.323711513972459,Hospital-C,s__Acinetobacter_baumannii,0.49369
Sample67,0.259115316716167,-0.191660489372903,Hospital-C,s__Acinetobacter_baumannii,11.83988
Sample69,0.458330760639913,0.420128385205263,Hospital-C,s__Acinetobacter_baumannii,100.0
Sample165,0.176529501176096,-0.0689043529217109,Hospital-C,s__Acinetobacter_baumannii,5.57523
Sample436,0.454021197763355,0.414590540089139,Hospital-C,s__Acinetobacter_baumannii,84.0525
Sample433,0.173977107490916,-0.324174217064088,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample434,0.182813349363879,-0.329380465663702,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample261,-0.183877185283871,-0.0194410842669187,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample262,-0.477722559404847,0.0888219597455511,Hospital-B,s__Acinetobacter_baumannii,0.0
Sample263,-0.283018806067657,0.319675907333448,Hospital-B,s__Acinetobacter_baumannii,25.94665
Sample264,0.311653050163563,0.446706772002003,Hospital-B,s__Acinetobacter_baumannii,87.99326
Sample265,0.444507316160814,0.381586346472986,Hospital-B,s__Acinetobacter_baumannii,92.01242
Sample105,-0.141601687858025,-0.0772618966593005,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample106,-0.0146326451596091,-0.124143715091602,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample107,0.100989464773422,-0.127536578899437,Hospital-C,s__Acinetobacter_baumannii,2.67975
Sample108,-0.014422347182272,-0.126642009636453,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample109,-0.0367743763301382,-0.12533478420721,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample110,0.0371673005760071,-0.135601457580903,Hospital-C,s__Acinetobacter_baumannii,0.01274
Sample111,0.0796780834633027,-0.184437801724625,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample112,-0.0509929350015464,-0.113993149296222,Hospital-C,s__Acinetobacter_baumannii,0.69919
Sample431,0.199177281314686,-0.335553687633589,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample441,0.361069803209708,-0.177201494722601,Hospital-C,s__Acinetobacter_baumannii,22.54622
Sample442,-0.0944099464413137,0.0947985661671163,Hospital-C,s__Acinetobacter_baumannii,13.59093
Sample443,0.129229366656678,-0.143247602143623,Hospital-C,s__Acinetobacter_baumannii,0.08873
Sample444,0.443179035128922,0.419348342304034,Hospital-C,s__Acinetobacter_baumannii,97.74053
Sample432,0.320620501724516,0.300171935892843,Hospital-C,s__Acinetobacter_baumannii,68.34728
Sample113,0.130662859739939,-0.172548602067883,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample114,0.136450813635651,-0.174456065733373,Hospital-C,s__Acinetobacter_baumannii,0.10387
Sample115,0.273028071139606,0.0509298803037878,Hospital-C,s__Acinetobacter_baumannii,21.27081
Sample116,0.450066321705459,0.40697289689935,Hospital-C,s__Acinetobacter_baumannii,84.53602
Sample117,0.457518237406132,0.419202101939556,Hospital-C,s__Acinetobacter_baumannii,94.90752
Sample118,0.436207905369384,0.417969687412257,Hospital-C,s__Acinetobacter_baumannii,92.3303
Sample429,-0.47792607973785,0.0855356380315862,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample449,0.388875304237364,0.42983160424698,Hospital-C,s__Acinetobacter_baumannii,89.13613
Sample450,-0.481099352328521,0.0869452665657921,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample451,-0.377889841811047,0.0510401888324121,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample452,0.118961310725557,-0.139841793091677,Hospital-C,s__Acinetobacter_baumannii,0.0
Sample430,-0.481472952149815,0.086673124281647,Hospital-C,s__Acinetobacter_baumannii,0.0
